SYS_DATE,RESORT_ID,RESORT,RESOURCE_ID,ACCOMMODATIONTYPE_NAME,OBJECT_ID,OBJECT_NAME,RESOURCELOCK_ID,START_DATE,END_DATE,LOCK_REASON
07/19/2018,22059,Makahuena at Poipu,318005,2 Bedroom Ocean View,"166,007",4310,"860,430",10/04/2016,10/05/2016,Out of Order Maintenance (Affects Availability)
07/19/2018,22059,Makahuena at Poipu,318005,2 Bedroom Ocean View,"166,004",2201,"1,424,125",02/21/2017,02/24/2017,Cleaning
07/19/2018,22059,Makahuena at Poipu,318006,2 Bedroom Ocean Front,"166,008",3102,"370,008",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"160,007",118,"3,238,249",01/01/2018,01/12/2018,Closed for Stop Sell
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"160,006",117,"900,132",10/09/2016,10/14/2016,Cleaning
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"160,005",116,"2,836,126",09/28/2017,09/29/2017,Cleaning
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"160,004",115,"2,376,117",07/12/2017,07/18/2017,Cleaning
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"160,003",114,"3,284,604",01/14/2018,01/15/2018,Out of Program (Affects Availability)
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"160,002",113,"3,284,518",03/06/2018,03/13/2018,Out of Program (Affects Availability)
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"160,002",113,"1,034,157",12/07/2016,12/13/2016,Cleaning
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"158,001",111,"3,284,562",02/03/2018,02/04/2018,Out of Program (Affects Availability)
07/19/2018,22054,Waimea Country Lodge,318011,Studio w/ Kitchen,"162,011",109,"2,758,113",09/15/2017,09/16/2017,Cleaning
07/19/2018,22054,Waimea Country Lodge,318011,Studio w/ Kitchen,"162,011",109,"3,260,218",12/23/2017,12/24/2017,Cleaning
07/19/2018,22046,Molokai Shores,322001,1 Bedroom Ocean View,"358,001",114,"3,226,752",02/06/2018,12/31/2099,Out of Program (Affects Availability)
07/19/2018,22046,Molokai Shores,322001,1 Bedroom Ocean View,"164,011",212,"1,498,151",03/14/2017,03/15/2017,Cleaning
07/19/2018,22046,Molokai Shores,322001,1 Bedroom Ocean View,"164,009",126,"3,668,195",08/27/2018,12/31/2018,Out of Program (Affects Availability)
07/19/2018,22046,Molokai Shores,322003,1 Bedroom Ocean Front,"164,004",231,"658,129",05/30/2016,12/31/2099,Cleaning
07/19/2018,22046,Molokai Shores,322003,1 Bedroom Ocean Front,"164,002",205,"4,822,193",07/23/2018,07/24/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22046,Molokai Shores,322004,1 Bedroom Ocean Front with Loft,"316,003",310,"1,018,151",12/31/2016,01/28/2017,Cleaning
07/19/2018,22046,Molokai Shores,322006,2 Bedroom Ocean View,"492,001",317,"3,252,199",12/26/2017,12/31/2017,Cleaning
07/19/2018,22046,Molokai Shores,322006,2 Bedroom Ocean View,"164,015",317,"870,162",10/02/2016,12/31/2016,Out of Program (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464012,1 Bedroom Partial Ocean View,"538,001",2030,"4,822,192",07/11/2018,07/19/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464012,1 Bedroom Partial Ocean View,"210,017",2334,"4,268,190",06/04/2018,06/05/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464012,1 Bedroom Partial Ocean View,"210,016",2176,"2,644,114",08/21/2017,08/22/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464012,1 Bedroom Partial Ocean View,"210,015",xx2170xx,"3,704,219",05/17/2018,05/18/2018,Out of Program (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464012,1 Bedroom Partial Ocean View,"210,015",xx2170xx,"962,121",11/10/2016,11/11/2016,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464012,1 Bedroom Partial Ocean View,"210,014",2144,"3,782,193",04/24/2018,04/25/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464012,1 Bedroom Partial Ocean View,"210,014",2144,"4,148,187",05/27/2018,05/28/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464012,1 Bedroom Partial Ocean View,"210,013",2125,"1,254,121",02/21/2017,02/23/2017,Out of Program (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464012,1 Bedroom Partial Ocean View,"210,012",2123,"4,676,188",07/30/2018,07/31/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"414,001",2179,"3,812,189",04/29/2018,04/30/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"414,001",2179,"1,970,109",09/20/2017,09/30/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,042",2239,"3,990,187",06/19/2018,06/20/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,042",2239,"1,972,431",06/01/2017,06/02/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,041",2217,"2,992,125",10/31/2017,11/01/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,040",2216,"3,934,245",01/04/2019,12/31/2019,Out of Program (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,039",2180,"404,039",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,038",2175,"2,776,111",09/14/2017,09/15/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,037",2173,"2,738,129",09/07/2017,09/08/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,036",2171,"1,756,110",04/26/2017,04/27/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,033",2070,"2,912,113",11/27/2017,12/17/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,033",2070,"3,248,203",12/21/2017,12/24/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,033",2070,"2,674,109",08/24/2017,08/25/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,032",2069,"4,306,189",06/09/2018,06/10/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,029",2031,"404,029",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,028",2028,"2,926,128",10/05/2017,10/06/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,026",2024,"1,562,145",03/28/2017,03/29/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,026",2024,"1,064,116",12/18/2016,12/19/2016,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,024",2021,"1,778,112",06/26/2017,06/27/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,022",2018,"3,730,188",04/15/2018,04/16/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,020",2016,"3,644,217",04/21/2018,04/22/2018,Hold for Early Check In or Late Checkout
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,020",2016,"404,020",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"210,018",2014,"4,750,187",07/14/2018,07/15/2018,Cleaning
07/19/2018,20046,Waikiki Shore,376001,1 Bedroom Deluxe Ocean View,"244,001",1006,"860,118",10/04/2016,10/05/2016,Cleaning
07/19/2018,20046,Waikiki Shore,376001,1 Bedroom Deluxe Ocean View,"198,055",1410,"890,109",10/04/2016,10/05/2016,Out of Order Maintenance (Affects Availability)
07/19/2018,20046,Waikiki Shore,376001,1 Bedroom Deluxe Ocean View,"198,054",1406,"2,818,109",10/11/2017,10/12/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,20046,Waikiki Shore,376001,1 Bedroom Deluxe Ocean View,"198,050",1112,"4,352,206",06/28/2018,06/29/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,20046,Waikiki Shore,376001,1 Bedroom Deluxe Ocean View,"198,050",1112,"1,220,113",01/12/2017,01/13/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,20046,Waikiki Shore,376001,1 Bedroom Deluxe Ocean View,"198,050",1112,"572,131",03/25/2016,03/29/2016,Cleaning
07/19/2018,20046,Waikiki Shore,376001,1 Bedroom Deluxe Ocean View,"198,048",1008,"4,004,188",05/24/2018,05/25/2018,Cleaning
07/19/2018,20046,Waikiki Shore,376001,1 Bedroom Deluxe Ocean View,"198,045",812,"392,045",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,20046,Waikiki Shore,376001,1 Bedroom Deluxe Ocean View,"198,041",708,"2,708,109",08/31/2017,09/10/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,20046,Waikiki Shore,376001,1 Bedroom Deluxe Ocean View,"198,041",708,"2,956,125",10/31/2017,11/01/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,20046,Waikiki Shore,376001,1 Bedroom Deluxe Ocean View,"198,041",708,"1,834,272",05/11/2017,05/12/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,20046,Waikiki Shore,376001,1 Bedroom Deluxe Ocean View,"198,039",510,"4,440,186",06/20/2018,06/21/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,20046,Waikiki Shore,376001,1 Bedroom Deluxe Ocean View,"198,038",508,"1,334,255",02/27/2017,04/30/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,20046,Waikiki Shore,376001,1 Bedroom Deluxe Ocean View,"198,038",508,"936,117",10/29/2016,10/30/2016,Out of Order Maintenance (Affects Availability)
07/19/2018,20046,Waikiki Shore,376001,1 Bedroom Deluxe Ocean View,"198,038",508,"652,135",05/31/2016,06/01/2016,Out of Order Maintenance (Affects Availability)
07/19/2018,20046,Waikiki Shore,376002,1 Bedroom Park View,"198,036",416,"2,558,130",08/09/2017,08/10/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,20046,Waikiki Shore,376002,1 Bedroom Park View,"198,032",310,"1,588,154",03/29/2017,03/31/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,20046,Waikiki Shore,376002,1 Bedroom Park View,"198,032",310,"730,177",07/19/2016,07/24/2016,Out of Order Maintenance (Affects Availability)
07/19/2018,20046,Waikiki Shore,376002,1 Bedroom Park View,"198,031",xx306xx,"860,363",11/25/2016,12/24/2016,Out of Order Maintenance (Affects Availability)
07/19/2018,20046,Waikiki Shore,376002,1 Bedroom Park View,"198,030",216,"4,298,197",06/11/2018,06/12/2018,Cleaning
07/19/2018,20046,Waikiki Shore,376002,1 Bedroom Park View,"198,030",216,"2,698,113",09/07/2017,10/19/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,20046,Waikiki Shore,376002,1 Bedroom Park View,"198,029",214,"392,029",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,20046,Waikiki Shore,376002,1 Bedroom Park View,"198,028",212,"392,028",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,20046,Waikiki Shore,376002,1 Bedroom Park View,"198,027",210,"2,958,131",10/22/2017,10/24/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,24041,Kanaloa at Kona,408013,1 Bedroom Fairway View,"214,003",401,"3,028,114",11/09/2017,11/11/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,24041,Kanaloa at Kona,408013,1 Bedroom Fairway View,"214,003",401,"2,050,111",06/07/2017,06/08/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,24041,Kanaloa at Kona,408013,1 Bedroom Fairway View,"214,003",401,"408,002",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,24041,Kanaloa at Kona,408014,1 Bedroom Ocean View,"214,010",2902,"3,968,186",05/16/2018,05/18/2018,Cleaning
07/19/2018,24041,Kanaloa at Kona,408014,1 Bedroom Ocean View,"214,009",2901,"2,314,110",07/11/2017,07/13/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,24041,Kanaloa at Kona,408014,1 Bedroom Ocean View,"214,008",2501,"3,688,194",04/05/2018,04/06/2018,Cleaning
07/19/2018,24041,Kanaloa at Kona,408014,1 Bedroom Ocean View,"214,008",2501,"3,740,188",04/17/2018,04/18/2018,Hold for Early Check In or Late Checkout
07/19/2018,24041,Kanaloa at Kona,408014,1 Bedroom Ocean View,"214,007",2103,"3,664,194",03/28/2018,03/29/2018,Hold for Early Check In or Late Checkout
07/19/2018,24041,Kanaloa at Kona,408014,1 Bedroom Ocean View,"214,006",2102,"2,776,139",09/24/2017,09/25/2017,Cleaning
07/19/2018,24041,Kanaloa at Kona,408014,1 Bedroom Ocean View,"214,006",2102,"4,150,186",05/27/2018,05/28/2018,Hold for Early Check In or Late Checkout
07/19/2018,24041,Kanaloa at Kona,408015,1 Bedroom Partial Ocean View,"214,013",1602,"942,109",10/28/2016,10/29/2016,Out of Order Maintenance (Affects Availability)
07/19/2018,24041,Kanaloa at Kona,408016,2 Bedroom Fairway View,"496,001",103,"4,764,186",07/15/2018,07/16/2018,Hold for Early Check In or Late Checkout
07/19/2018,24041,Kanaloa at Kona,408016,2 Bedroom Fairway View,"214,023",1103,"2,346,110",07/05/2017,07/06/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,24041,Kanaloa at Kona,408016,2 Bedroom Fairway View,"214,021",901,"1,132,110",01/04/2017,01/05/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,24041,Kanaloa at Kona,408016,2 Bedroom Fairway View,"214,016",XX103XX,"634,217",01/22/2017,12/31/2099,Out of Program (Affects Availability)
07/19/2018,24041,Kanaloa at Kona,408016,2 Bedroom Fairway View,"214,002",304,"3,644,204",03/29/2018,03/30/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,24041,Kanaloa at Kona,408017,2 Bedroom Fairway View with Loft,"306,001",103,"702,135",06/29/2016,07/01/2016,Out of Order Maintenance (Affects Availability)
07/19/2018,24041,Kanaloa at Kona,408018,2 Bedroom Ocean View,"368,003",2401,"3,588,194",03/12/2018,03/14/2018,Reserved for Unit Inspections
07/19/2018,24041,Kanaloa at Kona,408019,2 Bedroom Ocean View with Loft,"214,042",1504,"2,452,109",08/09/2017,08/10/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,24041,Kanaloa at Kona,408019,2 Bedroom Ocean View with Loft,"214,042",1504,"2,768,111",09/14/2017,09/15/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,24041,Kanaloa at Kona,408019,2 Bedroom Ocean View with Loft,"214,042",1504,"2,562,118",08/17/2017,08/19/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22056,Kaha Lani,354001,1 Bedroom Ocean Front,"180,008",327,"3,748,188",04/19/2018,04/21/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22056,Kaha Lani,354001,1 Bedroom Ocean Front,"180,006",319,"1,294,113",01/26/2017,01/27/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22056,Kaha Lani,354001,1 Bedroom Ocean Front,"180,003",127,"1,594,125",05/09/2017,05/15/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22056,Kaha Lani,354001,1 Bedroom Ocean Front,"180,003",127,"734,246",07/30/2016,07/31/2016,Cleaning
07/19/2018,22056,Kaha Lani,354001,1 Bedroom Ocean Front,"180,002",126,"1,856,114",06/02/2017,06/04/2017,Cleaning
07/19/2018,22056,Kaha Lani,354002,1 Bedroom Ocean View,"274,001",111,"4,220,188",06/08/2018,06/09/2018,Cleaning
07/19/2018,22056,Kaha Lani,354002,1 Bedroom Ocean View,"180,022",310,"848,124",09/18/2016,09/20/2016,Cleaning
07/19/2018,22056,Kaha Lani,354002,1 Bedroom Ocean View,"180,021",309,"416,021",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22056,Kaha Lani,354002,1 Bedroom Ocean View,"180,020",308,"3,336,191",01/15/2018,01/16/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22056,Kaha Lani,354002,1 Bedroom Ocean View,"180,019",303,"3,698,202",06/03/2018,07/04/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22056,Kaha Lani,354002,1 Bedroom Ocean View,"180,016",204,"4,740,194",07/24/2018,07/25/2018,Cleaning
07/19/2018,22056,Kaha Lani,354002,1 Bedroom Ocean View,"180,016",204,"416,016",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22056,Kaha Lani,354002,1 Bedroom Ocean View,"180,014",116,"4,114,186",05/30/2018,05/31/2018,Cleaning
07/19/2018,22056,Kaha Lani,354002,1 Bedroom Ocean View,"180,012",112,"4,714,197",07/19/2018,07/20/2018,Cleaning
07/19/2018,22056,Kaha Lani,354002,1 Bedroom Ocean View,"180,010",105,"3,822,189",05/03/2018,05/05/2018,Cleaning
07/19/2018,22056,Kaha Lani,354002,1 Bedroom Ocean View,"180,009",102,"798,134",09/01/2016,09/03/2016,Cleaning
07/19/2018,22056,Kaha Lani,354003,2 Bedroom Ocean Front,"180,027",324,"792,123",09/03/2016,09/04/2016,Cleaning
07/19/2018,22056,Kaha Lani,354003,2 Bedroom Ocean Front,"180,025",222,"3,878,186",05/19/2018,05/22/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22056,Kaha Lani,354003,2 Bedroom Ocean Front,"180,023",117,"1,882,193",05/18/2017,05/19/2017,Cleaning
07/19/2018,22056,Kaha Lani,354004,2 Bedroom Ocean View,"208,210",229,"2,994,183",04/08/2018,04/28/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22056,Kaha Lani,354004,2 Bedroom Ocean View,"208,210",229,"1,458,171",03/07/2017,03/09/2017,Cleaning
07/19/2018,22056,Kaha Lani,354004,2 Bedroom Ocean View,"180,030",208,"1,116,119",01/06/2017,01/07/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22056,Kaha Lani,354004,2 Bedroom Ocean View,"180,029",201,"3,384,194",01/31/2018,02/01/2018,Cleaning
07/19/2018,22056,Kaha Lani,354004,2 Bedroom Ocean View,"180,029",201,"1,750,116",04/24/2017,04/26/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22056,Kaha Lani,354005,3 Bedroom Ocean Front,"180,033",323,"4,458,186",06/24/2018,06/29/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464016,1 Bedroom Beach Front,"210,009",2010,"1,200,109",01/25/2017,01/26/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464016,1 Bedroom Beach Front,"210,007",2005,"3,734,190",04/16/2018,04/17/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464016,1 Bedroom Beach Front,"210,007",2005,"404,007",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464016,1 Bedroom Beach Front,"210,006",2009,"2,376,131",07/13/2017,07/14/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464016,1 Bedroom Beach Front,"210,006",2009,"1,386,799",02/09/2017,02/10/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464016,1 Bedroom Beach Front,"210,005",2194,"3,514,187",02/21/2018,02/22/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464016,1 Bedroom Beach Front,"210,004",2006,"1,420,115",02/22/2016,02/25/2016,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464016,1 Bedroom Beach Front,"210,003",xx2200xx,"942,200",01/24/2017,02/23/2017,Out of Program (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464016,1 Bedroom Beach Front,"210,002",2196,"3,512,207",03/04/2018,03/05/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464016,1 Bedroom Beach Front,"210,002",2196,"1,904,109",05/22/2017,05/23/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464016,1 Bedroom Beach Front,"210,001",2193,"4,098,186",05/22/2018,05/23/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464016,1 Bedroom Beach Front,"210,001",2193,"880,257",11/29/2016,11/30/2016,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,070",2152,"3,808,191",04/28/2018,04/29/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,070",2152,"1,564,508",03/29/2017,03/30/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,069",2143,"3,542,198",03/29/2018,03/30/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,068",2065,"3,990,200",02/27/2019,02/28/2019,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,068",2065,"4,520,191",06/28/2018,06/29/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,067",2063,"3,376,204",04/02/2018,04/03/2018,Out of Program (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,067",2063,"3,342,250",05/06/2018,05/16/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,067",2063,"404,067",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,066",2062,"3,254,208",12/20/2017,12/21/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,066",2062,"1,570,144",03/31/2017,04/01/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,064",2057,"3,020,111",11/05/2017,11/06/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,063",2055,"1,417,195",02/18/2017,02/19/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,061",2053,"1,268,114",07/21/2017,07/22/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,061",2053,"972,125",11/14/2016,11/15/2016,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,059",2050,"3,828,188",05/02/2018,05/03/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,058",2049,"4,316,189",06/12/2018,06/13/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,058",2049,"3,840,193",05/03/2018,05/04/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,058",2049,"2,376,124",07/12/2017,07/13/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,058",2049,"2,302,109",07/05/2017,07/06/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,058",2049,"1,400,136",01/30/2017,01/31/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,058",2049,"1,400,137",02/01/2017,02/02/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,057",2048,"3,800,191",04/27/2018,04/28/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,057",2048,"3,844,191",05/04/2018,05/05/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,056",2045,"2,334,110",07/04/2017,07/05/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,055",2042,"2,984,118",10/28/2017,10/29/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464017,1 Bedroom Garden View Paradise,"210,053",2039,"3,286,187",12/30/2017,12/31/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464018,1 Bedroom Garden View Deluxe,"366,006",2231,"2,968,109",10/22/2017,10/23/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464018,1 Bedroom Garden View Deluxe,"366,006",2231,"2,470,112",07/29/2017,07/30/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464018,1 Bedroom Garden View Deluxe,"366,006",2231,"1,512,362",03/17/2017,03/21/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464018,1 Bedroom Garden View Deluxe,"210,104",2328,"3,990,197",05/06/2018,05/17/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464018,1 Bedroom Garden View Deluxe,"210,104",2328,"3,694,189",01/08/2019,01/09/2019,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464018,1 Bedroom Garden View Deluxe,"210,104",2328,"1,886,110",05/19/2017,05/20/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464018,1 Bedroom Garden View Deluxe,"210,104",2328,"1,398,113",02/12/2017,02/13/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464018,1 Bedroom Garden View Deluxe,"210,103",2322,"3,990,196",05/06/2018,05/17/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464018,1 Bedroom Garden View Deluxe,"210,103",2322,"4,318,206",07/01/2018,07/08/2018,Out of Program (Affects Availability)
